state,county,County_name,Civilian_labor_force_2019,Unemployed_2019,Unemployment_rate_2019,State_Abbr,less_than_high_school,high_school_diploma,some_college,bach_degree,CENSUS_2010_POP,ESTIMATES_BASE_2010,POP_ESTIMATE_2019,N_POP_CHG_2019,Births_2019,Deaths_2019,NATURAL_INC_2019,INTERNATIONAL_MIG_2019,DOMESTIC_MIG_2019,NET_MIG_2019,RESIDUAL_2019,GQ_ESTIMATES_2019,R_birth_2019,R_death_2019,R_NATURAL_INC_2019,R_INTERNATIONAL_MIG_2019,R_DOMESTIC_MIG_2019,R_NET_MIG_2019,cases,deaths
47,049,Fentress County,7555,315,4.2,TN,2570,5638,2795,1733,17959,17962,18523,201,184,260,-76,-1,275,274,3,262,9.987786674,14.113176822,-4.125390148,-0.054281449,14.927398562,14.873117112,958,12
47,051,Franklin County,20343,680,3.3,TN,3616,11350,7516,5876,41052,41064,42208,273,413,456,-43,40,276,316,0,2215,9.816621703,10.838691276,-1.022069572,0.950762393,6.560260509,7.511022901,1357,25
47,053,Gibson County,22262,942,4.2,TN,5027,12900,9379,5929,49683,49687,49133,-38,579,654,-75,5,34,39,-2,1155,11.779785156,13.305664063,-1.525878906,0.101725260,0.691731771,0.793457031,2244,48
47,055,Giles County,15126,583,3.9,TN,3016,9065,5393,3116,29485,29476,29464,18,301,371,-70,39,51,90,-2,681,10.218978102,12.595484638,-2.376506535,1.324053641,1.731454761,3.055508403,1027,38
47,057,Grainger County,9608,387,4,TN,3471,7278,4023,1744,22657,22656,23320,183,222,296,-74,-2,257,255,2,151,9.557224961,12.742966614,-3.185741654,-0.086101126,11.063994662,10.977893536,649,4
47,059,Greene County,29995,1396,4.7,TN,8117,20945,12752,7564,68831,68825,69069,-95,665,908,-243,9,144,153,-5,1730,9.621436271,13.137239299,-3.515803028,0.130214927,2.083438832,2.213653759,1973,55
47,061,Grundy County,5017,208,4.1,TN,2274,3936,1997,1132,13703,13726,13427,79,158,177,-19,0,97,97,1,219,11.802054155,13.221288515,-1.41923436,0,7.245564893,7.245564893,605,13
47,063,Hamblen County,28385,1093,3.9,TN,8179,17576,10870,7024,62544,62534,64934,305,780,724,56,59,194,253,-4,1020,12.040474518,11.176030194,0.864444324,0.910753842,2.994682124,3.905435966,2584,50
47,065,Hamilton County,185402,6009,3.2,TN,27043,68818,76418,78191,336463,336477,367804,3511,4213,3718,495,411,2595,3006,10,9914,11.509403809,10.157123988,1.352279821,1.122802033,7.089224515,8.212026548,12728,111
47,067,Hancock County,2130,125,5.9,TN,1134,2039,1059,551,6819,6811,6620,59,68,93,-25,1,82,83,1,159,10.3178818,14.111220696,-3.793338897,0.151733556,12.442151582,12.593885138,128,3
47,069,Hardeman County,9576,477,5,TN,3806,8659,3647,2064,27253,27245,25050,-226,218,289,-71,0,-155,-155,0,3853,8.663513889,11.485117037,-2.821603147,0,-6.159837857,-6.159837857,1956,33
47,071,Hardin County,10486,448,4.3,TN,3647,7969,4378,2590,26026,26008,25652,-41,237,356,-119,13,67,80,-2,371,9.231668127,13.866978284,-4.635310157,0.506378421,2.609796475,3.116174895,1453,23
47,073,Hawkins County,23986,988,4.1,TN,6637,17551,10768,5701,56833,56826,56786,73,511,731,-220,15,280,295,-2,561,9.004484621,12.881170759,-3.876686138,0.264319509,4.933964176,5.198283685,1300,29
47,075,Haywood County,7749,376,4.9,TN,2208,5555,2999,1550,18787,18807,17304,-43,189,233,-44,-1,2,1,0,236,10.908776081,13.448385328,-2.539609246,-0.057718392,0.115436784,0.057718392,1339,28
47,077,Henderson County,12369,537,4.3,TN,3637,7770,5261,2666,27769,27780,28117,134,305,309,-4,-3,143,140,-2,378,10.873440285,11.016042781,-0.142602496,-0.106951872,5.098039216,4.991087344,1455,26
47,079,Henry County,14321,594,4.1,TN,3272,11010,5078,3986,32330,32349,32345,9,300,481,-181,-5,197,192,-2,499,9.276294430,14.872992069,-5.596697639,-0.154604907,6.091433342,5.936828435,860,12
47,081,Hickman County,11599,356,3.1,TN,3520,7704,4185,1900,24690,24690,25178,171,255,283,-28,-7,207,200,-1,1534,10.162399123,11.2782704,-1.115871276,-0.278967819,8.249476935,7.970509116,846,15
47,083,Houston County,3297,151,4.6,TN,1336,2651,1156,609,8426,8429,8201,-33,80,93,-13,-1,-18,-19,-1,178,9.735320961,11.317310618,-1.581989656,-0.121691512,-2.190447216,-2.312138728,439,17
47,085,Humphreys County,9025,347,3.8,TN,2027,6090,3186,1733,18538,18535,18582,31,230,254,-24,-4,59,55,0,273,12.387902943,13.680553685,-1.292650742,-0.21544179,3.177766407,2.962324617,472,4
47,087,Jackson County,4702,216,4.6,TN,1846,4014,1942,772,11638,11634,11786,9,94,163,-69,1,77,78,0,197,7.978610534,13.83525018,-5.856639647,0.084878835,6.535670331,6.620549166,484,8
47,089,Jefferson County,24800,918,3.7,TN,5827,14575,10925,6159,51407,51668,54495,483,473,668,-195,15,661,676,2,1483,8.718331536,12.312569696,-3.59423816,0.276479858,12.183545762,12.46002562,1636,24
47,091,Johnson County,7730,268,3.5,TN,2772,5687,3571,1538,18244,18240,17788,14,154,237,-83,-6,104,98,-1,1694,8.660930206,13.328834149,-4.667903942,-0.337438839,5.848939880,5.511501040,1222,8
47,093,Knox County,246227,7137,2.9,TN,27363,78592,86557,111579,432226,432260,470313,4055,5154,4548,606,818,2627,3445,4,12458,11.006106318,9.712023968,1.294082349,1.746797627,5.609825630,7.356623256,13802,105
47,095,Lake County,1779,101,5.7,TN,1498,2480,1092,591,7832,7832,7016,-391,57,92,-35,0,-360,-360,4,2184,7.904042155,12.757401373,-4.853359218,0,-49.92026624,-49.92026624,998,4
47,097,Lauderdale County,9794,532,5.4,TN,4127,7989,4246,1570,27815,27822,25633,-364,283,265,18,-1,-381,-382,0,2176,10.962618633,10.265349603,0.697269030,-0.038737168,-14.75886113,-14.7975983,1515,18
47,099,Lawrence County,19432,792,4.1,TN,5045,12953,7286,3604,41869,41856,44142,371,585,539,46,-5,331,326,-1,546,13.308611923,12.26212278,1.046489143,-0.11374882,7.530171874,7.416423055,1746,20
47,101,Lewis County,5221,211,4,TN,1297,3488,2685,970,12161,12170,12268,194,141,142,-1,-1,196,195,0,208,11.584914962,11.667077479,-0.082162517,-0.082162517,16.103853422,16.021690905,481,6
47,103,Lincoln County,16900,605,3.6,TN,4008,9664,5617,4454,33361,33354,34366,177,386,433,-47,14,212,226,-2,297,11.261031289,12.63219313,-1.371161841,0.408431187,6.184815112,6.593246299,972,4
47,105,Loudon County,23696,801,3.4,TN,5397,12763,9683,9921,48556,48561,54068,986,483,612,-129,30,1082,1112,3,552,9.015398973,11.423238451,-2.407839477,0.559962669,20.195986934,20.755949603,1714,13
47,107,McMinn County,23880,902,3.8,TN,5665,15867,9800,5880,52266,52287,53794,458,591,656,-65,73,453,526,-3,1052,11.033323999,12.24680295,-1.213478951,1.362830206,8.457014842,9.819845048,1744,39
47,109,McNairy County,8580,450,5.2,TN,3456,8023,4362,2310,26075,26082,25694,-136,263,366,-103,2,-33,-31,-2,330,10.208834718,14.206971508,-3.998136791,0.077633724,-1.280956447,-1.203322723,1171,30
47,111,Macon County,11435,356,3.1,TN,3348,7306,3581,1586,22248,22226,24602,313,341,281,60,4,247,251,2,365,13.94939764,11.494958172,2.454439467,0.163629298,10.104109141,10.267738439,1390,25
47,113,Madison County,49493,1766,3.6,TN,7603,22363,18114,16810,98294,98303,97984,381,1193,985,208,74,103,177,-4,4520,12.199174792,10.072244065,2.126930726,0.756696509,1.053239735,1.809936243,3956,81
47,115,Marion County,12598,541,4.3,TN,3842,8008,6088,2355,28237,28222,28907,309,325,358,-33,1,340,341,1,317,11.303364925,12.451091209,-1.147726285,0.034779584,11.825058691,11.859838275,835,14
47,117,Marshall County,15860,555,3.5,TN,3363,9354,6262,3179,30617,30611,34375,569,411,344,67,15,485,500,2,402,12.056144674,10.090787756,1.965356918,0.440005280,14.226837389,14.666842669,1221,12
47,119,Maury County,50157,1582,3.2,TN,6556,22132,19668,13498,80956,80932,96387,2114,1244,937,307,19,1778,1797,10,1013,13.049407322,9.829015001,3.220392321,0.199307668,18.651001783,18.850309451,3661,39
47,121,Meigs County,5230,238,4.6,TN,1334,3901,2451,903,11753,11766,12422,125,133,154,-21,-2,148,146,0,150,10.760953113,12.460050973,-1.69909786,-0.161818844,11.974594442,11.812775598,339,6
47,123,Monroe County,20356,743,3.7,TN,6822,13004,8401,4142,44519,44498,46545,276,484,575,-91,-30,397,367,0,513,10.429461073,12.390372142,-1.960911069,-0.646454199,8.554743896,7.908289698,1546,29
47,125,Montgomery County,86220,3274,3.8,TN,9090,35180,43848,32983,172331,172362,208993,3681,3490,1415,2075,15,1576,1591,15,3573,16.847491582,6.830716501,10.016775081,0.072410422,7.607921700,7.680332123,4480,61
47,127,Moore County,3635,106,2.9,TN,655,1912,1044,942,6362,6342,6488,31,59,50,9,16,6,22,0,104,9.115488606,7.724990344,1.390498262,2.47199691,0.926998841,3.398995751,286,2
47,129,Morgan County,7956,324,4.1,TN,2930,7878,3698,1145,21987,21986,21403,-131,199,229,-30,1,-102,-101,0,2264,9.269394695,10.66679088,-1.397396185,0.046579873,-4.751147029,-4.704567157,463,7
47,131,Obion County,12615,616,4.9,TN,3541,9580,5057,3194,31807,31807,30069,-205,328,417,-89,5,-121,-116,0,461,10.871186385,13.820990007,-2.949803623,0.165719305,-4.010407172,-3.844687868,1883,27
47,133,Overton County,10026,379,3.8,TN,3146,6963,3268,2019,22083,22082,22241,173,233,314,-81,2,254,256,-2,275,10.517050712,14.173192805,-3.656142093,0.090275113,11.464939403,11.555214516,1282,25
47,135,Perry County,3146,158,5,TN,1439,1976,1514,642,7915,7930,8076,26,102,104,-2,7,21,28,0,123,12.650378271,12.898424904,-0.248046633,0.868163215,2.604489644,3.472652859,355,9
47,137,Pickett County,2385,111,4.7,TN,906,1563,1021,332,5077,5086,5048,-5,35,67,-32,-1,29,28,-1,65,6.93000693,13.266013266,-6.336006336,-0.198000198,5.742005742,5.544005544,289,9
47,139,Polk County,7576,302,4,TN,2402,4772,3680,1344,16825,16821,16832,-86,166,235,-69,2,-19,-17,0,274,9.837037037,13.925925926,-4.088888889,0.118518519,-1.125925926,-1.007407407,542,13
47,141,Putnam County,35355,1231,3.5,TN,6860,18133,11564,12473,72321,72339,80245,1614,879,781,98,207,1305,1512,4,2568,11.065233264,9.831566756,1.233666507,2.605805786,16.42790604,19.033711826,4650,59
47,143,Rhea County,13401,765,5.7,TN,4785,8192,5728,3349,31809,31804,33167,256,388,405,-17,9,263,272,1,830,11.743696843,12.258240262,-0.514543418,0.272405339,7.960289355,8.232694694,1168,21
47,145,Roane County,23617,955,4,TN,4608,14447,12303,7579,54181,54208,53382,124,473,725,-252,-13,390,377,-1,810,8.870967742,13.597149287,-4.726181545,-0.243810953,7.314328582,7.070517629,1461,8
47,147,Robertson County,38549,1109,2.9,TN,5856,18263,14066,8712,66283,66319,71813,634,869,664,205,46,383,429,0,969,12.154526127,9.287232852,2.867293275,0.643392637,5.356943046,6.000335683,2712,43
47,149,Rutherford County,186696,4792,2.6,TN,16820,54236,59409,61339,262604,262588,332285,7638,4109,2071,2038,551,5039,5590,10,5131,12.509666145,6.305066582,6.204599563,1.677494779,15.34100942,17.018504198,12607,116
47,151,Scott County,8427,368,4.4,TN,3160,6699,3632,1392,22228,22232,22068,40,257,287,-30,0,72,72,-2,302,11.656386067,13.017053701,-1.360667634,0,3.265602322,3.265602322,423,5
47,153,Sequatchie County,6250,263,4.2,TN,1839,4114,3023,1531,14112,14121,15026,135,166,168,-2,-1,138,137,0,188,11.097369389,11.231072634,-0.133703246,-0.066851623,9.225523950,9.158672327,370,2
47,155,Sevier County,55225,1805,3.3,TN,11002,24905,20759,11714,89889,89720,98250,355,1025,1063,-38,169,230,399,-6,1059,10.451451732,10.838920187,-0.387468454,1.723214968,2.345203803,4.068418772,3548,23
47,157,Shelby County,449965,18080,4,TN,72057,167979,180080,189720,927644,927682,937166,801,12894,8484,4410,1581,-5190,-3609,0,17353,13.764383936,9.056695619,4.707688317,1.687722274,-5.540340672,-3.852618398,37873,573
47,159,Smith County,9589,288,3,TN,1997,6304,3481,1663,19166,19150,20157,178,223,232,-9,-3,190,187,0,236,11.112218457,11.560693642,-0.448475184,-0.149491728,9.467809448,9.318317720,1046,14
47,161,Stewart County,5540,248,4.5,TN,1370,4044,2696,1415,13324,13313,13715,96,136,174,-38,-7,142,135,-1,142,9.950976805,12.731396795,-2.78041999,-0.51218263,10.389990488,9.877807858,362,13
47,163,Sullivan County,70979,2632,3.7,TN,15302,39550,33055,25934,156823,156800,158348,749,1517,1967,-450,-18,1220,1202,-3,2811,9.602876432,12.451455466,-2.848579034,-0.113943161,7.722814269,7.608871108,4144,53
47,165,Sumner County,103810,2777,2.7,TN,12315,38135,39067,33020,160645,160634,191283,3793,2173,1701,472,141,3175,3316,5,1525,11.473890694,8.981632798,2.492257896,0.744509244,16.764658516,17.50916776,6500,117
47,167,Tipton County,28461,1105,3.9,TN,5356,15694,12945,6809,61081,61006,61599,23,660,605,55,1,-30,-29,-3,1044,10.716460321,9.823421961,0.893038360,0.016237061,-0.487111833,-0.470874772,2506,23
47,169,Trousdale County,5503,168,3.1,TN,1307,2291,1879,1108,7870,7864,11284,251,111,95,16,0,234,234,1,2616,9.947573599,8.513689116,1.433884483,0,20.970560559,20.970560559,1795,9
47,171,Unicoi County,7167,358,5,TN,2031,5332,3859,1953,18313,18311,17883,61,173,281,-108,12,157,169,0,452,9.690519535,15.740092424,-6.049572889,0.672174765,8.794286514,9.466461280,505,5
47,173,Union County,7698,311,4,TN,3236,6263,2954,1162,19109,19107,19972,283,201,214,-13,4,291,295,1,174,10.135901767,10.791457603,-0.655555836,0.201709488,14.674365245,14.876074733,565,4
47,175,Van Buren County,2072,93,4.5,TN,855,2115,914,363,5548,5558,5872,109,69,55,14,0,95,95,0,123,11.860764933,9.454232918,2.406532015,0,16.330038676,16.330038676,217,2
47,177,Warren County,16869,691,4.1,TN,5794,11915,6133,3879,39839,39824,41277,451,473,471,2,37,413,450,-1,572,11.522112468,11.473393177,0.048719292,0.901306895,10.06053372,10.961840615,1542,11
47,179,Washington County,60904,2104,3.5,TN,9861,24962,23877,28075,122979,123063,129375,714,1223,1365,-142,182,678,860,-4,4257,9.479297462,10.579919081,-1.100621619,1.410655877,5.255080686,6.665736564,3948,59
47,181,Wayne County,6301,294,4.7,TN,2477,5417,2939,1363,17021,17025,16673,38,125,197,-72,1,110,111,-1,2240,7.505704335,11.828990032,-4.323285697,0.060045635,6.605019815,6.665065450,1624,7
47,183,Weakley County,16267,657,4,TN,3368,8156,5332,4629,35021,35015,33328,-85,311,359,-48,34,-68,-34,-3,1553,9.319608636,10.758004825,-1.438396188,1.018863967,-2.037727933,-1.018863967,1636,26
47,185,White County,12363,455,3.7,TN,3330,8103,4703,2525,25841,25844,27345,259,292,369,-77,5,330,335,1,384,10.729180063,13.558450148,-2.829270085,0.183718837,12.125443222,12.309162058,1273,15
47,187,Williamson County,130215,3158,2.4,TN,6286,19139,32654,83611,183182,183277,238412,6434,2357,1325,1032,574,4835,5409,-7,1242,10.021471545,5.633623164,4.387848381,2.440528072,20.557409809,22.997937881,7582,57
47,189,Wilson County,77728,2089,2.7,TN,8013,27216,27862,27857,113993,114062,144657,3703,1635,1167,468,156,3070,3226,9,1591,11.449138864,8.171954161,3.277184702,1.092394901,21.497771444,22.590166345,4999,64
48,001,Anderson County,23913,693,2.9,TX,8351,15224,13503,4931,58458,58452,57735,-239,588,754,-166,32,-104,-72,-1,14445,10.163427218,13.032694086,-2.869266868,0.553111685,-1.797612977,-1.244501292,2979,39
48,003,Andrews County,9906,221,2.2,TX,2695,3898,2914,1103,14786,14786,18705,694,286,189,97,14,583,597,0,78,15.579039111,10.295239133,5.283799978,0.762610306,31.757272034,32.51988234,667,10
48,005,Angelina County,35893,1440,4,TX,10826,18265,18808,9344,86771,86771,86715,-95,1071,997,74,6,-173,-167,-2,2733,12.344042645,11.491139605,0.852903040,0.069154301,-1.993948999,-1.924794698,2922,93
48,007,Aransas County,9425,403,4.3,TX,2742,5392,6066,3936,23158,23158,23510,64,193,365,-172,-11,247,236,0,439,8.220461709,15.546469035,-7.326007326,-0.468523724,10.520487265,10.05196354,351,18
48,009,Archer County,4145,118,2.8,TX,558,2057,2117,1449,9054,9061,8553,-147,70,144,-74,0,-72,-72,-1,54,8.114530806,16.692749087,-8.578218281,0,-8.346374544,-8.346374544,165,1
48,011,Armstrong County,929,25,2.7,TX,164,345,576,328,1901,1901,1887,8,19,20,-1,0,10,10,-1,53,10.090281466,10.621348911,-0.531067446,0,5.310674456,5.310674456,27,1
48,013,Atascosa County,21707,779,3.6,TX,7032,12335,7439,4110,44911,44923,51153,831,710,435,275,8,551,559,-3,358,13.993594481,8.573540281,5.420054201,0.157674304,10.859817689,11.017491993,1287,37
48,015,Austin County,14096,483,3.4,TX,3402,5906,6086,4740,28417,28412,30032,67,328,274,54,2,13,15,-2,209,10.933880027,9.133790023,1.800090004,0.066670000,0.433355001,0.500025001,521,10
48,017,Bailey County,2508,93,3.7,TX,1142,1553,932,780,7165,7165,7000,-15,124,39,85,23,-123,-100,0,104,17.695326436,5.565465573,12.129860863,3.282197645,-17.55262219,-14.27042455,311,5
48,019,Bandera County,10071,329,3.3,TX,1781,5301,5626,3970,20485,20487,23112,320,185,239,-54,3,370,373,1,304,8.060299756,10.413035901,-2.352736145,0.130707564,16.120599512,16.251307076,190,8
48,021,Bastrop County,42900,1291,3,TX,10334,15984,17027,11083,74171,74217,88723,2128,1093,727,366,-48,1809,1761,1,2173,12.468771033,8.293500953,4.175270081,-0.547576404,20.636785727,20.089209322,2023,32
48,023,Baylor County,1765,40,2.3,TX,290,822,919,498,3726,3726,3509,-64,32,47,-15,0,-49,-49,0,67,9.036995199,13.273086699,-4.2360915,0,-13.8378989,-13.8378989,46,3
48,025,Bee County,9853,434,4.4,TX,5851,7751,6380,2259,31861,31861,32565,98,318,234,84,-5,18,13,1,7749,9.779800714,7.196457129,2.583343585,-0.153770451,0.553573625,0.399803174,1868,39
48,027,Bell County,143858,5466,3.8,TX,19504,53563,83008,50770,310235,310159,362924,7527,5940,2304,3636,115,3745,3860,31,9982,16.538567019,6.414959329,10.123607691,0.320191112,10.42709318,10.747284292,6560,100
48,029,Bexar County,949380,29617,3.1,TX,197870,308714,379838,337748,1714773,1714781,2003554,22367,26736,14216,12520,2339,7493,9832,15,43052,13.419190858,7.135219077,6.283971781,1.173978434,3.760846690,4.934825124,66076,1414
48,031,Blanco County,6469,158,2.4,TX,791,2433,2942,2297,10497,10483,11931,283,75,131,-56,4,333,337,2,52,6.361592943,11.11158234,-4.749989397,0.339284957,28.245472666,28.584757623,163,6
48,033,Borden County,404,10,2.5,TX,32,121,148,162,641,641,654,7,5,5,0,0,6,6,1,0,7.686395081,7.686395081,0,0,9.223674097,9.223674097,2,0
48,035,Bosque County,8343,285,3.4,TX,1941,4638,4007,2403,18212,18217,18685,56,182,250,-68,3,120,123,1,319,9.755051723,13.399796323,-3.6447446,0.160797556,6.431902235,6.592699791,418,11
48,037,Bowie County,39899,1769,4.4,TX,7515,22063,21285,12626,92565,92564,93245,-443,1117,1046,71,17,-531,-514,0,5910,11.950805904,11.191175448,0.759630456,0.181883349,-5.681179888,-5.499296539,2040,78
48,039,Brazoria County,179539,7531,4.2,TX,28305,58155,75317,68439,313166,313117,374264,5377,4681,2498,2183,171,3025,3196,-2,10474,12.597708945,6.722725260,5.874983684,0.460202570,8.141010373,8.601212943,12501,185
48,041,Brazos County,119010,3191,2.7,TX,15388,22639,30181,47079,194851,194861,229211,3430,2621,1142,1479,1023,931,1954,-3,14535,11.521081689,5.019868481,6.501213208,4.496782361,4.092379646,8.589162007,8798,75
48,043,Brewster County,4207,123,2.9,TX,992,1370,1718,2652,9232,9232,9203,-69,87,70,17,2,-87,-85,-1,44,9.418132612,7.577807848,1.840324763,0.216508796,-9.418132612,-9.201623816,256,5
48,045,Briscoe County,578,20,3.5,TX,148,366,333,249,1637,1637,1546,34,12,9,3,1,29,30,1,0,7.848266841,5.886200131,1.962066710,0.654022237,18.966644866,19.620667103,25,1
48,047,Brooks County,2602,134,5.1,TX,1240,1139,1033,731,7223,7223,7093,-6,102,78,24,41,-72,-31,1,57,14.374295378,10.99210823,3.382187148,5.777903044,-10.14656144,-4.368658399,365,23
48,049,Brown County,15701,584,3.7,TX,3564,9180,8006,4972,38106,38106,37864,44,382,440,-58,13,91,104,-2,1664,10.094603879,11.627292426,-1.532688547,0.343533640,2.404735479,2.748269119,1051,35
48,051,Burleson County,8362,259,3.1,TX,2168,4864,3244,2120,17187,17187,18443,108,209,218,-9,28,87,115,2,167,11.365490239,11.854913263,-0.489423025,1.52264941,4.731089238,6.253738648,482,6
48,053,Burnet County,23570,640,2.7,TX,3813,9992,10238,8072,42750,42711,48155,811,468,490,-22,-22,854,832,1,1118,9.801149750,10.261887559,-0.460737809,-0.460737809,17.885004031,17.424266223,1096,15
48,055,Caldwell County,19669,658,3.3,TX,5627,9883,7071,3914,38066,38055,43664,503,552,366,186,21,297,318,-1,3359,12.715231788,8.430751512,4.284480276,0.483731644,6.841347538,7.325079182,1726,37
48,057,Calhoun County,12168,392,3.2,TX,2788,4819,4699,2169,21381,21382,21290,-214,262,218,44,8,-267,-259,1,251,12.244707202,10.18834416,2.056363042,0.373884189,-12.47838482,-12.10450063,935,9
48,059,Callahan County,6113,188,3.1,TX,1139,3659,3000,1839,13544,13545,13943,-47,143,173,-30,5,-21,-16,-1,72,10.238785666,12.386782659,-2.147996993,0.357999499,-1.503597895,-1.145598396,137,6
48,061,Cameron County,166861,9186,5.5,TX,80565,63733,58823,42411,406220,406215,423163,1024,6202,2788,3414,11,-2407,-2396,6,3319,14.674045489,6.596459017,8.077586472,0.026026201,-5.695006045,-5.668979844,24280,1083
48,063,Camp County,4975,209,4.2,TX,1290,2981,2524,1550,12401,12401,13094,111,178,131,47,20,45,65,-1,67,13.651877133,10.047168002,3.604709131,1.533918779,3.451317253,4.985236032,407,13
48,065,Carson County,3011,78,2.6,TX,258,1160,1389,1225,6182,6184,5926,-81,43,55,-12,0,-68,-68,-1,25,7.206905221,9.218134585,-2.011229364,0,-11.3969664,-11.3969664,55,1
48,067,Cass County,12430,535,4.3,TX,3067,9155,5458,3459,30464,30469,30026,-80,302,405,-103,6,18,24,-1,355,10.044568616,13.470365197,-3.425796581,0.199560966,0.598682898,0.798243863,562,25
48,069,Castro County,3433,96,2.8,TX,1234,1518,1265,700,8062,8063,7530,-58,104,57,47,24,-129,-105,0,64,13.758433655,7.540679984,6.217753671,3.175023151,-17.06574944,-13.89072629,320,7
48,071,Chambers County,19489,885,4.5,TX,3250,7445,9378,5489,35096,35107,43837,1610,561,275,286,35,1290,1325,-1,222,13.036809816,6.390593047,6.646216769,0.813348206,29.977691021,30.791039227,1585,20
